TYPE	INSTANCE	DEVICE_TYPE	DEVICE_NAME	NAME	VALUE
tikv	10.0.1.27:20160	net	lo	is-point-to-point	false
tikv	10.0.1.27:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.27:20160	net	lo	ip	::1/128
tikv	10.0.1.26:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.26:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.26:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.26:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.26:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.26:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.26:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.26:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.26:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.26:20160	cpu	cpu	l3-cache-size	33554432
tikv	10.0.1.26:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.26:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.26:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.26:20160	disk	/dev/sda1	path	/
tikv	10.0.1.26:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.26:20160	disk	/dev/sda1	free	454496419840
tikv	10.0.1.26:20160	disk	/dev/sda1	used	29136068608
tikv	10.0.1.26:20160	disk	/dev/sda1	free-percent	0.94
tikv	10.0.1.26:20160	disk	/dev/sda1	used-percent	0.06
tikv	10.0.1.26:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.26:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.26:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.26:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.26:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.26:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.26:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.26:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.26:20160	memory	memory	capacity	24592850944
tikv	10.0.1.26:20160	net	enp7s0	mac	86:00:00:62:12:48
tikv	10.0.1.26:20160	net	enp7s0	flag	69699
tikv	10.0.1.26:20160	net	enp7s0	index	3
tikv	10.0.1.26:20160	net	enp7s0	is-up	true
tikv	10.0.1.26:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.26:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.26:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.26:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.26:20160	net	enp7s0	ip	10.0.1.26/32
tikv	10.0.1.26:20160	net	enp7s0	ip	fe80::8400:ff:fe62:1248/64
tikv	10.0.1.26:20160	net	eth0	mac	92:00:07:a1:bc:89
tikv	10.0.1.26:20160	net	eth0	flag	69699
tikv	10.0.1.26:20160	net	eth0	index	2
tikv	10.0.1.26:20160	net	eth0	is-up	true
tikv	10.0.1.26:20160	net	eth0	is-broadcast	true
tikv	10.0.1.26:20160	net	eth0	is-multicast	true
tikv	10.0.1.26:20160	net	eth0	is-loopback	false
tikv	10.0.1.26:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.26:20160	net	eth0	ip	100.64.150.183/32
tikv	10.0.1.26:20160	net	eth0	ip	2a01:4f8:1c18:d300::1/64
tikv	10.0.1.26:20160	net	eth0	ip	fe80::9000:7ff:fea1:bc89/64
tikv	10.0.1.26:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.26:20160	net	lo	flag	65609
tikv	10.0.1.26:20160	net	lo	index	1
tikv	10.0.1.26:20160	net	lo	is-up	true
tikv	10.0.1.26:20160	net	lo	is-broadcast	false
tikv	10.0.1.26:20160	net	lo	is-multicast	false
tikv	10.0.1.26:20160	net	lo	is-loopback	true
tikv	10.0.1.26:20160	net	lo	is-point-to-point	false
tikv	10.0.1.26:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.26:20160	net	lo	ip	::1/128
tikv	10.0.1.37:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.37:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.37:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.37:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.37:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.37:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.37:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.37:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.37:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.37:20160	cpu	cpu	l3-cache-size	33554432
tikv	10.0.1.37:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.37:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.37:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.37:20160	disk	/dev/sda1	path	/
tikv	10.0.1.37:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.37:20160	disk	/dev/sda1	free	454514221056
tikv	10.0.1.37:20160	disk	/dev/sda1	used	29118267392
tikv	10.0.1.37:20160	disk	/dev/sda1	free-percent	0.94
tikv	10.0.1.37:20160	disk	/dev/sda1	used-percent	0.06
tikv	10.0.1.37:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.37:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.37:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.37:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.37:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.37:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.37:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.37:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.37:20160	memory	memory	capacity	24592850944
tikv	10.0.1.37:20160	net	enp7s0	mac	86:00:00:62:12:54
tikv	10.0.1.37:20160	net	enp7s0	flag	69699
tikv	10.0.1.37:20160	net	enp7s0	index	3
tikv	10.0.1.37:20160	net	enp7s0	is-up	true
tikv	10.0.1.37:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.37:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.37:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.37:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.37:20160	net	enp7s0	ip	10.0.1.37/32
tikv	10.0.1.37:20160	net	enp7s0	ip	fe80::8400:ff:fe62:1254/64
tikv	10.0.1.37:20160	net	eth0	mac	92:00:07:a1:bc:82
tikv	10.0.1.37:20160	net	eth0	flag	69699
tikv	10.0.1.37:20160	net	eth0	index	2
tikv	10.0.1.37:20160	net	eth0	is-up	true
tikv	10.0.1.37:20160	net	eth0	is-broadcast	true
tikv	10.0.1.37:20160	net	eth0	is-multicast	true
tikv	10.0.1.37:20160	net	eth0	is-loopback	false
tikv	10.0.1.37:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.37:20160	net	eth0	ip	100.64.165.174/32
tikv	10.0.1.37:20160	net	eth0	ip	2a01:4f8:1c18:c90d::1/64
tikv	10.0.1.37:20160	net	eth0	ip	fe80::9000:7ff:fea1:bc82/64
tikv	10.0.1.37:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.37:20160	net	lo	flag	65609
tikv	10.0.1.37:20160	net	lo	index	1
tikv	10.0.1.37:20160	net	lo	is-up	true
tikv	10.0.1.37:20160	net	lo	is-broadcast	false
tikv	10.0.1.37:20160	net	lo	is-multicast	false
tikv	10.0.1.37:20160	net	lo	is-loopback	true
tikv	10.0.1.37:20160	net	lo	is-point-to-point	false
tikv	10.0.1.37:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.37:20160	net	lo	ip	::1/128
tikv	10.0.1.36:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.36:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.36:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.36:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.36:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.36:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.36:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.36:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.36:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.36:20160	cpu	cpu	l3-cache-size	33554432
tikv	10.0.1.36:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.36:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.36:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.36:20160	disk	/dev/sda1	path	/
tikv	10.0.1.36:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.36:20160	disk	/dev/sda1	free	454508457984
tikv	10.0.1.36:20160	disk	/dev/sda1	used	29124030464
tikv	10.0.1.36:20160	disk	/dev/sda1	free-percent	0.94
tikv	10.0.1.36:20160	disk	/dev/sda1	used-percent	0.06
tikv	10.0.1.36:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.36:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.36:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.36:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.36:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.36:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.36:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.36:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.36:20160	memory	memory	capacity	24592855040
tikv	10.0.1.36:20160	net	enp7s0	mac	86:00:00:62:12:55
tikv	10.0.1.36:20160	net	enp7s0	flag	69699
tikv	10.0.1.36:20160	net	enp7s0	index	3
tikv	10.0.1.36:20160	net	enp7s0	is-up	true
tikv	10.0.1.36:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.36:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.36:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.36:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.36:20160	net	enp7s0	ip	10.0.1.36/32
tikv	10.0.1.36:20160	net	enp7s0	ip	fe80::8400:ff:fe62:1255/64
tikv	10.0.1.36:20160	net	eth0	mac	92:00:07:a1:bc:73
tikv	10.0.1.36:20160	net	eth0	flag	69699
tikv	10.0.1.36:20160	net	eth0	index	2
tikv	10.0.1.36:20160	net	eth0	is-up	true
tikv	10.0.1.36:20160	net	eth0	is-broadcast	true
tikv	10.0.1.36:20160	net	eth0	is-multicast	true
tikv	10.0.1.36:20160	net	eth0	is-loopback	false
tikv	10.0.1.36:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.36:20160	net	eth0	ip	100.64.131.143/32
tikv	10.0.1.36:20160	net	eth0	ip	2a01:4f8:1c18:e6ad::1/64
tikv	10.0.1.36:20160	net	eth0	ip	fe80::9000:7ff:fea1:bc73/64
tikv	10.0.1.36:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.36:20160	net	lo	flag	65609
tikv	10.0.1.36:20160	net	lo	index	1
tikv	10.0.1.36:20160	net	lo	is-up	true
tikv	10.0.1.36:20160	net	lo	is-broadcast	false
tikv	10.0.1.36:20160	net	lo	is-multicast	false
tikv	10.0.1.36:20160	net	lo	is-loopback	true
tikv	10.0.1.36:20160	net	lo	is-point-to-point	false
tikv	10.0.1.36:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.36:20160	net	lo	ip	::1/128
tikv	10.0.1.34:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.34:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.34:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.34:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.34:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.34:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.34:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.34:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.34:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.34:20160	cpu	cpu	l3-cache-size	33554432
tikv	10.0.1.34:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.34:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.34:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.34:20160	disk	/dev/sda1	path	/
tikv	10.0.1.34:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.34:20160	disk	/dev/sda1	free	454516613120
tikv	10.0.1.34:20160	disk	/dev/sda1	used	29115875328
tikv	10.0.1.34:20160	disk	/dev/sda1	free-percent	0.94
tikv	10.0.1.34:20160	disk	/dev/sda1	used-percent	0.06
tikv	10.0.1.34:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.34:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.34:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.34:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.34:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.34:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.34:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.34:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.34:20160	memory	memory	capacity	24592850944
tikv	10.0.1.34:20160	net	enp7s0	mac	86:00:00:62:12:56
tikv	10.0.1.34:20160	net	enp7s0	flag	69699
tikv	10.0.1.34:20160	net	enp7s0	index	3
tikv	10.0.1.34:20160	net	enp7s0	is-up	true
tikv	10.0.1.34:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.34:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.34:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.34:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.34:20160	net	enp7s0	ip	10.0.1.34/32
tikv	10.0.1.34:20160	net	enp7s0	ip	fe80::8400:ff:fe62:1256/64
tikv	10.0.1.34:20160	net	eth0	mac	92:00:07:a1:bc:70
tikv	10.0.1.34:20160	net	eth0	flag	69699
tikv	10.0.1.34:20160	net	eth0	index	2
tikv	10.0.1.34:20160	net	eth0	is-up	true
tikv	10.0.1.34:20160	net	eth0	is-broadcast	true
tikv	10.0.1.34:20160	net	eth0	is-multicast	true
tikv	10.0.1.34:20160	net	eth0	is-loopback	false
tikv	10.0.1.34:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.34:20160	net	eth0	ip	100.64.165.183/32
tikv	10.0.1.34:20160	net	eth0	ip	2a01:4f8:1c18:abfe::1/64
tikv	10.0.1.34:20160	net	eth0	ip	fe80::9000:7ff:fea1:bc70/64
tikv	10.0.1.34:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.34:20160	net	lo	flag	65609
tikv	10.0.1.34:20160	net	lo	index	1
tikv	10.0.1.34:20160	net	lo	is-up	true
tikv	10.0.1.34:20160	net	lo	is-broadcast	false
tikv	10.0.1.34:20160	net	lo	is-multicast	false
tikv	10.0.1.34:20160	net	lo	is-loopback	true
tikv	10.0.1.34:20160	net	lo	is-point-to-point	false
tikv	10.0.1.34:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.34:20160	net	lo	ip	::1/128
tikv	10.0.1.24:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.24:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.24:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.24:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.24:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.24:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.24:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.24:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.24:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.24:20160	cpu	cpu	l3-cache-size	33554432
tikv	10.0.1.24:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.24:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.24:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.24:20160	disk	/dev/sda1	path	/
tikv	10.0.1.24:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.24:20160	disk	/dev/sda1	free	454578274304
tikv	10.0.1.24:20160	disk	/dev/sda1	used	29054214144
tikv	10.0.1.24:20160	disk	/dev/sda1	free-percent	0.94
tikv	10.0.1.24:20160	disk	/dev/sda1	used-percent	0.06
tikv	10.0.1.24:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.24:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.24:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.24:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.24:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.24:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.24:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.24:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.24:20160	memory	memory	capacity	24592855040
tikv	10.0.1.24:20160	net	enp7s0	mac	86:00:00:62:12:4b
tikv	10.0.1.24:20160	net	enp7s0	flag	69699
tikv	10.0.1.24:20160	net	enp7s0	index	3
tikv	10.0.1.24:20160	net	enp7s0	is-up	true
tikv	10.0.1.24:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.24:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.24:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.24:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.24:20160	net	enp7s0	ip	10.0.1.24/32
tikv	10.0.1.24:20160	net	enp7s0	ip	fe80::8400:ff:fe62:124b/64
tikv	10.0.1.24:20160	net	eth0	mac	92:00:07:a1:bc:93
tikv	10.0.1.24:20160	net	eth0	flag	69699
tikv	10.0.1.24:20160	net	eth0	index	2
tikv	10.0.1.24:20160	net	eth0	is-up	true
tikv	10.0.1.24:20160	net	eth0	is-broadcast	true
tikv	10.0.1.24:20160	net	eth0	is-multicast	true
tikv	10.0.1.24:20160	net	eth0	is-loopback	false
tikv	10.0.1.24:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.24:20160	net	eth0	ip	100.64.151.18/32
tikv	10.0.1.24:20160	net	eth0	ip	2a01:4f8:1c18:e25c::1/64
tikv	10.0.1.24:20160	net	eth0	ip	fe80::9000:7ff:fea1:bc93/64
tikv	10.0.1.24:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.24:20160	net	lo	flag	65609
tikv	10.0.1.24:20160	net	lo	index	1
tikv	10.0.1.24:20160	net	lo	is-up	true
tikv	10.0.1.24:20160	net	lo	is-broadcast	false
tikv	10.0.1.24:20160	net	lo	is-multicast	false
tikv	10.0.1.24:20160	net	lo	is-loopback	true
tikv	10.0.1.24:20160	net	lo	is-point-to-point	false
tikv	10.0.1.24:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.24:20160	net	lo	ip	::1/128
tikv	10.0.1.32:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.32:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.32:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.32:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.32:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.32:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.32:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.32:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.32:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.32:20160	cpu	cpu	l3-cache-size	33554432
tikv	10.0.1.32:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.32:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.32:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.32:20160	disk	/dev/sda1	path	/
tikv	10.0.1.32:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.32:20160	disk	/dev/sda1	free	454649167872
tikv	10.0.1.32:20160	disk	/dev/sda1	used	28983320576
tikv	10.0.1.32:20160	disk	/dev/sda1	free-percent	0.94
tikv	10.0.1.32:20160	disk	/dev/sda1	used-percent	0.06
tikv	10.0.1.32:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.32:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.32:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.32:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.32:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.32:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.32:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.32:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.32:20160	memory	memory	capacity	24592855040
tikv	10.0.1.32:20160	net	enp7s0	mac	86:00:00:62:12:46
tikv	10.0.1.32:20160	net	enp7s0	flag	69699
tikv	10.0.1.32:20160	net	enp7s0	index	3
tikv	10.0.1.32:20160	net	enp7s0	is-up	true
tikv	10.0.1.32:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.32:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.32:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.32:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.32:20160	net	enp7s0	ip	10.0.1.32/32
tikv	10.0.1.32:20160	net	enp7s0	ip	fe80::8400:ff:fe62:1246/64
tikv	10.0.1.32:20160	net	eth0	mac	92:00:07:a1:bc:8a
tikv	10.0.1.32:20160	net	eth0	flag	69699
tikv	10.0.1.32:20160	net	eth0	index	2
tikv	10.0.1.32:20160	net	eth0	is-up	true
tikv	10.0.1.32:20160	net	eth0	is-broadcast	true
tikv	10.0.1.32:20160	net	eth0	is-multicast	true
tikv	10.0.1.32:20160	net	eth0	is-loopback	false
tikv	10.0.1.32:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.32:20160	net	eth0	ip	100.64.165.84/32
tikv	10.0.1.32:20160	net	eth0	ip	2a01:4f8:1c18:1522::1/64
tikv	10.0.1.32:20160	net	eth0	ip	fe80::9000:7ff:fea1:bc8a/64
tikv	10.0.1.32:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.32:20160	net	lo	flag	65609
tikv	10.0.1.32:20160	net	lo	index	1
tikv	10.0.1.32:20160	net	lo	is-up	true
tikv	10.0.1.32:20160	net	lo	is-broadcast	false
tikv	10.0.1.32:20160	net	lo	is-multicast	false
tikv	10.0.1.32:20160	net	lo	is-loopback	true
tikv	10.0.1.32:20160	net	lo	is-point-to-point	false
tikv	10.0.1.32:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.32:20160	net	lo	ip	::1/128
tikv	10.0.1.23:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.23:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.23:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.23:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.23:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.23:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.23:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.23:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.23:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.23:20160	cpu	cpu	l3-cache-size	33554432
tikv	10.0.1.23:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.23:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.23:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.23:20160	disk	/dev/sda1	path	/
tikv	10.0.1.23:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.23:20160	disk	/dev/sda1	free	454615953408
tikv	10.0.1.23:20160	disk	/dev/sda1	used	29016535040
tikv	10.0.1.23:20160	disk	/dev/sda1	free-percent	0.94
tikv	10.0.1.23:20160	disk	/dev/sda1	used-percent	0.06
tikv	10.0.1.23:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.23:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.23:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.23:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.23:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.23:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.23:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.23:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.23:20160	memory	memory	capacity	24592846848
tikv	10.0.1.23:20160	net	enp7s0	mac	86:00:00:62:12:4f
tikv	10.0.1.23:20160	net	enp7s0	flag	69699
tikv	10.0.1.23:20160	net	enp7s0	index	3
tikv	10.0.1.23:20160	net	enp7s0	is-up	true
tikv	10.0.1.23:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.23:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.23:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.23:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.23:20160	net	enp7s0	ip	10.0.1.23/32
tikv	10.0.1.23:20160	net	enp7s0	ip	fe80::8400:ff:fe62:124f/64
tikv	10.0.1.23:20160	net	eth0	mac	92:00:07:a1:bc:7b
tikv	10.0.1.23:20160	net	eth0	flag	69699
tikv	10.0.1.23:20160	net	eth0	index	2
tikv	10.0.1.23:20160	net	eth0	is-up	true
tikv	10.0.1.23:20160	net	eth0	is-broadcast	true
tikv	10.0.1.23:20160	net	eth0	is-multicast	true
tikv	10.0.1.23:20160	net	eth0	is-loopback	false
tikv	10.0.1.23:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.23:20160	net	eth0	ip	100.64.165.212/32
tikv	10.0.1.23:20160	net	eth0	ip	2a01:4f8:1c18:f07::1/64
tikv	10.0.1.23:20160	net	eth0	ip	fe80::9000:7ff:fea1:bc7b/64
tikv	10.0.1.23:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.23:20160	net	lo	flag	65609
tikv	10.0.1.23:20160	net	lo	index	1
tikv	10.0.1.23:20160	net	lo	is-up	true
tikv	10.0.1.23:20160	net	lo	is-broadcast	false
tikv	10.0.1.23:20160	net	lo	is-multicast	false
tikv	10.0.1.23:20160	net	lo	is-loopback	true
tikv	10.0.1.23:20160	net	lo	is-point-to-point	false
tikv	10.0.1.23:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.23:20160	net	lo	ip	::1/128
tikv	10.0.1.35:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.35:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.35:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.35:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.35:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.35:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.35:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.35:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.35:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.35:20160	cpu	cpu	l3-cache-size	33554432
